ticker,date,open,high,low,close,vol
AAPL,201010131250,300.94,301.15,300.8,301.09,112871
AAPL,201010131255,301.06,301.1,300.84,300.89,95103
AAPL,201010131300,300.91,300.97,300.73,300.76,177551
AAPL,201010131305,300.78,300.83,300.07,300.23,293860
AAPL,201010131310,300.25,300.39,300.04,300.12,327920
AAPL,201010131315,300.13,300.33,300,300.25,308176
AAPL,201010131320,300.28,300.49,300.04,300.43,219556
AAPL,201010131325,300.41,300.5,300.29,300.37,165903
AAPL,201010131330,300.38,300.89,300.29,300.7,241387
AAPL,201010131335,300.7,301.1,300.57,301.06,157148
AAPL,201010131340,301.06,301.1,300.79,300.82,119087
AAPL,201010131345,300.82,300.82,300.5,300.54,140153
AAPL,201010131350,300.6,300.8,300.52,300.78,69547
AAPL,201010131355,300.71,300.8,300.65,300.71,66854
AAPL,201010131400,300.72,301.16,300.65,300.98,209992
AAPL,201010131405,300.98,301.09,300.9,300.95,89105
AAPL,201010131410,300.97,301.19,300.95,301.15,156297
AAPL,201010131415,301.15,301.2,300.98,301.04,158907
AAPL,201010131420,301.05,301.15,300.65,300.67,165079
AAPL,201010131425,300.68,300.78,300.48,300.74,195165
AAPL,201010131430,300.72,300.98,300.68,300.86,139934
AAPL,201010131435,300.87,301,300.42,300.47,254188
AAPL,201010131440,300.47,300.56,300.15,300.38,226117
AAPL,201010131445,300.4,300.52,299.83,299.9,369829
AAPL,201010131450,299.86,300.35,299.8,300.16,356206
AAPL,201010131455,300.14,300.71,300.14,300.64,221652
AAPL,201010131500,300.63,300.8,300.28,300.4,239405
AAPL,201010131505,300.4,300.74,300.12,300.48,183962
AAPL,201010131510,300.48,300.65,300.3,300.49,163814
AAPL,201010131515,300.49,300.88,300.45,300.81,227901
AAPL,201010131520,300.86,301.1,300.8,300.99,215287
AAPL,201010131525,300.99,301,300.52,300.62,207773
AAPL,201010131530,300.58,300.85,300.58,300.68,156967
AAPL,201010131535,300.73,300.87,300.46,300.51,168288
AAPL,201010131540,300.5,300.83,300.45,300.74,208549
AAPL,201010131545,300.72,300.75,300.4,300.48,230193
AAPL,201010131550,300.49,300.59,300.12,300.14,329540
AAPL,201010131555,300.15,300.53,299.93,300.08,601851
AAPL,201010131600,300.14,300.4,300.14,300.34,479588
AAPL,201010131605,300.34,300.4,300.25,300.32,4916
AAPL,201010131610,300.35,300.35,300.2,300.23,2560
AAPL,201010131615,300.23,300.33,300.2,300.23,4905
AAPL,201010131620,300.23,300.85,300.21,300.26,4550
AAPL,201010131625,300.25,300.25,300.15,300.15,3194
AAPL,201010131630,300.15,300.15,300.08,300.1,600
AAPL,201010131635,300.1,300.14,300.1,300.14,400
AAPL,201010131640,300.15,300.19,300.15,300.16,1525
AAPL,201010131645,300.13,300.15,300.12,300.15,400
AAPL,201010131650,300.14,300.17,300.1,300.17,3500
AAPL,201010131655,300.15,301.11,300.15,301.11,1924659
AAPL,201010140900,302.27,302.31,301.77,302.01,27515
AAPL,201010140905,302.05,302.05,301.35,301.35,37786
AAPL,201010140910,301.35,301.5,301.2,301.4,17288
AAPL,201010140915,301.44,301.62,301.37,301.55,4700
AAPL,201010140920,301.54,301.54,301.01,301.01,11562
AAPL,201010140925,301.01,301.68,301,301.35,16570
AAPL,201010140930,301.69,301.93,301.03,301.33,742479
AAPL,201010140935,301.33,301.72,301.05,301.66,550582
AAPL,201010140940,301.68,302.12,301.41,301.92,638299
AAPL,201010140945,301.92,301.97,301.17,301.19,377616
AAPL,201010140950,301.2,301.2,300.4,301.03,462809
AAPL,201010140955,301.04,301.18,300.5,300.72,284203
AAPL,201010141000,300.72,301.5,300.6,301.34,310905
AAPL,201010141005,301.33,301.56,301.23,301.27,220832
AAPL,201010141010,301.32,301.77,301.14,301.53,297585
AAPL,201010141015,301.6,302.09,301.53,301.93,333402
AAPL,201010141020,301.94,302.21,301.75,302.06,281971
AAPL,201010141025,302.05,302.05,301.7,301.86,154517
AAPL,201010141030,301.83,302.1,301.7,301.91,140949
AAPL,201010141035,301.94,302.1,301.85,302.09,156172
AAPL,201010141040,302.07,302.09,301.86,301.97,147060
AAPL,201010141045,302,302.34,301.96,302.28,221835
AAPL,201010141050,302.26,302.47,302.18,302.32,195187
AAPL,201010141055,302.34,302.35,302.07,302.16,95944
AAPL,201010141100,302.17,302.3,302.02,302.1,143091
AAPL,201010141105,302.08,302.1,301.83,302.03,159316
AAPL,201010141110,302.05,302.07,301.82,301.98,113300
AAPL,201010141115,301.98,302,301.62,301.64,136978
AAPL,201010141120,301.7,301.74,301.5,301.56,181821
AAPL,201010141125,301.57,301.85,301.45,301.79,151337
AAPL,201010141130,301.8,301.88,301.5,301.65,152319
AAPL,201010141135,301.57,301.72,301.5,301.55,89729
AAPL,201010141140,301.58,301.74,301.37,301.44,197846
AAPL,201010141145,301.43,301.72,301.35,301.47,354028
AAPL,201010141150,301.46,301.72,301.42,301.7,124753
AAPL,201010141155,301.7,301.73,301.55,301.7,78376
AAPL,201010141200,301.68,301.92,301.62,301.83,152871
AAPL,201010141205,301.88,302,301.72,301.79,94694
AAPL,201010141210,301.76,302,301.7,301.81,81843
AAPL,201010141215,301.8,301.81,301.53,301.7,73348
AAPL,201010141220,301.69,301.72,301.45,301.58,71397
AAPL,201010141225,301.58,301.64,301.2,301.37,201825
AAPL,201010141230,301.37,301.46,300.88,301.38,210269
AAPL,201010141235,301.38,301.61,301.35,301.44,174806
AAPL,201010141240,301.44,301.44,301.25,301.27,80413
AAPL,201010141245,301.27,301.37,301.16,301.26,96568
AAPL,201010141250,301.28,301.45,301.25,301.38,75320
AAPL,201010141255,301.38,301.55,301.34,301.36,81328
AAPL,201010141300,301.39,301.4,300.97,301.2,197100
AAPL,201010141305,301.2,301.25,300.52,300.74,313979
AAPL,201010141310,300.72,301.16,300.7,301.02,162719
AAPL,201010141315,301.01,301.1,300.72,300.87,101727
AAPL,201010141320,300.88,300.99,300.71,300.94,118871
AAPL,201010141325,300.96,301.24,300.94,301.17,95131
AAPL,201010141330,301.18,301.48,300.96,301.45,146867
AAPL,201010141335,301.42,301.68,301.31,301.62,145951
AAPL,201010141340,301.63,301.63,301.3,301.32,98350
AAPL,201010141345,301.32,301.48,301.12,301.43,106212
AAPL,201010141350,301.43,301.6,301.12,301.5,94116
AAPL,201010141355,301.52,301.6,301.34,301.58,83259
AAPL,201010141400,301.54,301.58,301.17,301.37,81652
AAPL,201010141405,301.38,301.43,301.17,301.3,69202
AAPL,201010141410,301.35,301.46,301.24,301.41,64113
AAPL,201010141415,301.42,301.42,301.03,301.22,92138
AAPL,201010141420,301.3,301.36,301.05,301.12,58538
AAPL,201010141425,301.11,301.25,301.02,301.05,93015
AAPL,201010141430,301.05,301.14,300.8,300.81,114015
AAPL,201010141435,300.88,301.2,300.8,300.94,115729
AAPL,201010141440,300.95,301.14,300.81,301.07,88645
AAPL,201010141445,301.09,301.14,300.8,301.11,149620
AAPL,201010141450,301.13,301.24,301.04,301.19,83779
AAPL,201010141455,301.2,301.25,300.82,300.94,131941
AAPL,201010141500,300.95,300.96,300.65,300.84,192060
AAPL,201010141505,300.82,301.15,300.78,301.04,99674
AAPL,201010141510,301.07,301.39,300.94,301.34,168226
AAPL,201010141515,301.34,301.41,301.12,301.28,85387
AAPL,201010141520,301.32,301.6,301.3,301.48,173186
AAPL,201010141525,301.48,301.6,301.36,301.36,116595
AAPL,201010141530,301.37,301.56,301.36,301.44,122328
AAPL,201010141535,301.45,301.8,301.41,301.71,215143
AAPL,201010141540,301.66,301.79,301.55,301.74,129988
AAPL,201010141545,301.73,301.88,301.7,301.82,218140
AAPL,201010141550,301.86,302,301.81,301.97,260825
AAPL,201010141555,302,302.3,301.95,302.27,522051
AAPL,201010141600,302.25,303.82,302.2,303.8,406033
AAPL,201010141605,303.75,303.8,303.1,303.5,15272
AAPL,201010141610,303.5,304.25,301.8,304.13,29057
AAPL,201010141615,304.19,304.41,304,304.3,41948
AAPL,201010141620,304.3,304.37,304.1,304.15,14205
AAPL,201010141625,304.25,304.74,304.25,304.71,25299
AAPL,201010141630,304.74,305.4,304.7,305.1,34899
AAPL,201010141635,305.1,305.29,305.06,305.15,24684
AAPL,201010141640,305.2,305.2,304.9,304.99,14481
AAPL,201010141645,304.99,305.15,300.14,305.09,41775
AAPL,201010141650,305.13,305.33,304.94,305.33,9915
AAPL,201010141655,305.36,305.4,305.2,305.24,8407
AAPL,201010150900,305.9,306,305.26,305.95,40927
AAPL,201010150905,305.94,306.87,305.93,306.8,49084
AAPL,201010150910,306.81,307.25,306.81,306.94,33874
AAPL,201010150915,306.94,307.02,306.52,306.7,26106
AAPL,201010150920,306.67,306.9,306.6,306.75,17149
AAPL,201010150925,306.56,307.4,306.56,307.33,67624
AAPL,201010150930,307.44,307.45,305.51,305.62,2681065
AAPL,201010150935,305.61,305.99,304.91,305.19,884360
AAPL,201010150940,305.08,305.9,304.91,305.71,706391
AAPL,201010150945,305.71,306.2,305.5,305.87,493200
AAPL,201010150950,305.92,306.5,305.86,306.42,472134
AAPL,201010150955,306.42,307.08,306.18,306.92,627353
AAPL,201010151000,306.98,307.05,305.4,305.74,723500
AAPL,201010151005,305.74,306.35,305.25,305.95,538456
AAPL,201010151010,305.91,306.87,305.9,306.53,449272
AAPL,201010151015,306.56,306.66,305.66,305.9,496938
AAPL,201010151020,305.85,306.2,305.83,306.06,320479
AAPL,201010151025,306.07,306.52,305.66,306.42,398482
AAPL,201010151030,306.41,306.44,305.92,306.35,261385
AAPL,201010151035,306.38,306.6,306.19,306.55,289496
AAPL,201010151040,306.56,306.94,306.5,306.89,258785
AAPL,201010151045,306.93,307.08,306.72,306.81,315246
AAPL,201010151050,306.8,307.22,306.72,307.19,247991
AAPL,201010151055,307.2,307.81,307.07,307.68,508579
AAPL,201010151100,307.68,307.87,307.42,307.51,275776
AAPL,201010151105,307.5,308.09,307.3,308,406786
AAPL,201010151110,308,308.93,308,308.81,563119
AAPL,201010151115,308.81,309.55,308.81,309,758645
AAPL,201010151120,309,309.05,308.34,308.81,518364
AAPL,201010151125,308.8,309.43,308.75,309.43,438581
AAPL,201010151130,309.42,310.2,309.42,310.14,793073
AAPL,201010151135,310.11,310.47,309.62,309.64,554104
AAPL,201010151140,309.64,310.09,309.59,309.87,402901
AAPL,201010151145,309.86,310.16,309.65,309.84,304625
AAPL,201010151150,309.85,309.93,309.55,309.72,274728
AAPL,201010151155,309.7,309.97,309.39,309.46,321979
AAPL,201010151200,309.46,309.6,309.12,309.33,374954
AAPL,201010151205,309.33,309.46,309.1,309.17,280130
AAPL,201010151210,309.17,309.49,309.1,309.42,144255
AAPL,201010151215,309.4,310.05,309.3,309.86,237893
AAPL,201010151220,309.95,310.1,309.72,309.88,233888
AAPL,201010151225,309.87,309.94,309.53,309.74,151969
AAPL,201010151230,309.72,310,309.64,309.78,170087
AAPL,201010151235,309.79,309.9,309.5,309.85,212210
AAPL,201010151240,309.84,310,309.71,309.93,146153
AAPL,201010151245,309.89,309.98,309.78,309.85,141693
AAPL,201010151250,309.86,309.94,309.51,309.59,238669
AAPL,201010151255,309.59,309.67,309.37,309.42,201972
AAPL,201010151300,309.42,309.75,309.4,309.63,122254
AAPL,201010151305,309.6,309.88,309.54,309.8,114387
AAPL,201010151310,309.8,309.87,309.53,309.66,96284
AAPL,201010151315,309.69,309.75,309.6,309.6,76545
AAPL,201010151320,309.64,309.83,309.6,309.74,93797
AAPL,201010151325,309.77,310.04,309.74,309.95,162456
AAPL,201010151330,309.99,310.15,309.85,309.92,201754
AAPL,201010151335,309.93,310.26,309.93,310.13,230886
AAPL,201010151340,310.12,310.2,309.66,309.84,205828
AAPL,201010151345,309.86,310.07,309.6,310.07,184282
AAPL,201010151350,310.01,310.23,309.98,310.02,253440
AAPL,201010151355,310.04,310.22,309.79,310.2,182874
AAPL,201010151400,310.16,310.19,309.75,309.99,153896
AAPL,201010151405,309.96,310.24,309.87,310.17,234040
AAPL,201010151410,310.17,310.24,310.07,310.2,242215
AAPL,201010151415,310.2,310.25,310.05,310.17,162040
AAPL,201010151420,310.12,310.2,310.05,310.16,102939
AAPL,201010151425,310.17,310.24,310.1,310.15,135719
AAPL,201010151430,310.17,310.53,310.11,310.44,369953
AAPL,201010151435,310.43,310.87,310.4,310.8,409759
AAPL,201010151440,310.8,310.82,310.34,310.5,279895
AAPL,201010151445,310.51,310.75,310.5,310.7,139718
AAPL,201010151450,310.72,310.87,310.64,310.8,242069
AAPL,201010151455,310.77,310.87,310.74,310.79,289999
AAPL,201010151500,310.78,310.82,310.6,310.68,245140
AAPL,201010151505,310.65,310.74,310.15,310.37,370831
AAPL,201010151510,310.37,310.45,310.15,310.3,292776
AAPL,201010151515,310.31,310.67,310.23,310.54,258361
AAPL,201010151520,310.54,310.68,310.47,310.63,209743
AAPL,201010151525,310.63,310.75,310.59,310.67,195660
AAPL,201010151530,310.68,311.1,310.6,311.1,497650
AAPL,201010151535,311.07,312.26,311.04,312.02,891266
AAPL,201010151540,312,312.15,311.8,311.87,500988
AAPL,201010151545,311.84,312.15,311.7,312.14,678273
AAPL,201010151550,312.15,313.79,312.14,313.73,1310639
AAPL,201010151555,313.72,315,313.5,314.97,1648469
AAPL,201010151600,315,315,314.5,314.89,728846
AAPL,201010151605,314.89,315.47,314.8,315.08,39858
AAPL,201010151610,315.13,315.19,314.9,314.91,27703
AAPL,201010151615,314.91,315.01,314.84,314.92,16691
AAPL,201010151620,314.9,315.35,314.87,315.24,18482
AAPL,201010151625,315.12,315.3,315.12,315.3,3370
AAPL,201010151630,315.25,315.47,315.21,315.4,8458
AAPL,201010151635,315.33,315.65,315.32,315.45,9671
AAPL,201010151640,315.55,315.74,315,315.74,29001
AAPL,201010151645,315.66,315.8,315.63,315.75,11548
AAPL,201010151650,315.79,315.99,315.5,315.67,50693
AAPL,201010151655,315.67,315.9,315.6,315.9,33800
AAPL,201010180900,318.75,318.85,318.52,318.59,23242
AAPL,201010180905,318.59,318.65,318.4,318.46,30980
AAPL,201010180910,318.48,318.7,318.48,318.64,31640
AAPL,201010180915,318.63,318.77,318.29,318.35,25433
AAPL,201010180920,318.38,318.54,318.15,318.24,29393
AAPL,201010180925,318.2,318.91,318.15,318.47,69533
AAPL,201010180930,318.47,319,316.5,316.6,1933886
AAPL,201010180935,316.57,316.71,314.29,315.98,1960196
AAPL,201010180940,315.98,317.41,315.82,317.06,1319128
AAPL,201010180945,317.06,318.44,317.01,318.27,908278
AAPL,201010180950,318.25,318.3,317.12,317.15,788289
AAPL,201010180955,317.12,317.85,316.71,317.33,598378
AAPL,201010181000,317.35,317.5,316.1,316.12,627473
AAPL,201010181005,316.15,317.43,316.1,316.92,617413
AAPL,201010181010,316.9,317.17,316.52,316.93,529570
AAPL,201010181015,316.92,317.9,316.89,317.03,578698
AAPL,201010181020,317.04,317.44,316.98,317.03,383206
AAPL,201010181025,317.03,317.32,316.8,316.93,330684
AAPL,201010181030,316.92,317.02,316.44,316.68,410521
AAPL,201010181035,316.68,317,316.33,316.97,421558
AAPL,201010181040,316.91,317,316.59,316.73,264021
AAPL,201010181045,316.73,316.89,316.52,316.56,189424
AAPL,201010181050,316.56,316.84,316.32,316.59,330105
AAPL,201010181055,316.62,316.8,316.31,316.75,206358
AAPL,201010181100,316.78,316.95,316.6,316.81,276902
AAPL,201010181105,316.84,316.86,316.45,316.48,227740
AAPL,201010181110,316.46,316.55,316.16,316.31,410298
AAPL,201010181115,316.31,316.38,316.07,316.17,282174
AAPL,201010181120,316.16,316.95,316.14,316.78,279899
AAPL,201010181125,316.79,316.81,316,316.77,199807
AAPL,201010181130,316.79,316.79,316.4,316.48,202438
AAPL,201010181135,316.47,316.52,316.25,316.38,219808
AAPL,201010181140,316.38,316.5,316,316.2,194086
AAPL,201010181145,316.23,316.39,316.13,316.25,250240
AAPL,201010181150,316.27,316.4,316,316.02,320787
AAPL,201010181155,316.02,316.29,315.94,316.29,333222
AAPL,201010181200,316.29,316.63,316.14,316.55,252829
AAPL,201010181205,316.53,316.75,316.41,316.58,174226
AAPL,201010181210,316.58,316.62,316.4,316.5,162057
AAPL,201010181215,316.5,316.77,316.47,316.61,200128
AAPL,201010181220,316.6,316.7,316.42,316.6,132747
AAPL,201010181225,316.61,316.63,316.49,316.6,143236
AAPL,201010181230,316.62,316.73,316.38,316.62,141431
AAPL,201010181235,316.61,316.69,316.39,316.61,213310
AAPL,201010181240,316.59,316.63,316.44,316.48,227684
AAPL,201010181245,316.48,316.49,316.1,316.14,255972
AAPL,201010181250,316.13,316.21,315.85,315.89,414603
AAPL,201010181255,315.87,315.9,315,315.14,638935
AAPL,201010181300,315.13,315.64,315.13,315.37,339031
AAPL,201010181305,315.37,315.63,315.08,315.41,339142
AAPL,201010181310,315.43,315.7,315.31,315.59,256720
AAPL,201010181315,315.6,315.9,315.56,315.76,239554
AAPL,201010181320,315.76,315.86,315.39,315.45,212246
AAPL,201010181325,315.45,315.8,315.41,315.66,188366
AAPL,201010181330,315.67,315.75,315.53,315.72,165901
AAPL,201010181335,315.71,315.73,315.53,315.62,186654
AAPL,201010181340,315.62,315.65,315.49,315.51,172275
AAPL,201010181345,315.51,315.59,315.4,315.5,194725
AAPL,201010181350,315.5,315.51,315.1,315.15,310754
AAPL,201010181355,315.12,315.14,314.44,314.58,667781
AAPL,201010181400,314.55,315.43,314.37,315.21,418313
AAPL,201010181405,315.21,315.74,314.77,315.08,312087
AAPL,201010181410,315.06,315.5,314.96,315.38,281006
AAPL,201010181415,315.39,316.3,315.29,315.96,538663
AAPL,201010181420,315.96,316.25,315.56,316.12,324679
AAPL,201010181425,316.12,316.24,315.75,315.88,310341
AAPL,201010181430,315.85,316.17,315.57,315.95,367364
AAPL,201010181435,315.95,316.12,315.57,315.62,304262
AAPL,201010181440,315.63,315.92,315.44,315.78,240321
AAPL,201010181445,315.78,316.21,315.78,316.21,256588
AAPL,201010181450,316.19,316.3,315.73,315.84,277565
AAPL,201010181455,315.83,315.98,315.43,315.55,341879
AAPL,201010181500,315.55,316.05,315.55,316,246323
AAPL,201010181505,316,316.74,315.96,316.65,413975
AAPL,201010181510,316.68,316.78,316.48,316.61,319679
AAPL,201010181515,316.58,316.78,316.36,316.47,352943
AAPL,201010181520,316.46,317,316.43,316.92,395195
AAPL,201010181525,317,317.2,316.83,317.14,415925
AAPL,201010181530,317.16,317.82,317.14,317.74,541458
AAPL,201010181535,317.69,317.88,317.21,317.23,579809
AAPL,201010181540,317.24,317.76,317.16,317.61,524124
AAPL,201010181545,317.61,317.79,317.4,317.76,627441
AAPL,201010181550,317.75,318.2,317.75,317.9,983230
AAPL,201010181555,317.93,318.11,317.77,317.92,1040917
AAPL,201010181600,317.99,318.46,315.74,318.3,220015
AAPL,201010181605,318.22,318.25,313.01,316,61408
AAPL,201010181610,315.92,316.62,315.69,316.62,28018
AAPL,201010181615,316.6,317.24,316.02,316.43,26365
AAPL,201010181620,316.45,316.5,315.88,316.25,22165
AAPL,201010181625,316.26,316.5,316.2,316.2,7891
AAPL,201010181630,317.9,317.9,317.9,317.9,2700
AAPL,201010181635,316.43,316.5,315.88,316.26,22116
AAPL,201010181640,316.25,316.5,316.2,316.2,8040
AAPL,201010181645,300,300,300,300,43363
AAPL,201010181650,299.97,318,292.75,298.32,1689472
AAPL,201010181655,298.32,298.93,295.28,297.85,724612
AAPL,201010190900,305.12,305.16,303.37,303.4,151192
AAPL,201010190905,303.41,303.75,302.56,303.4,158221
AAPL,201010190910,303.25,304.14,303.23,303.42,70795
AAPL,201010190915,303.47,303.5,301.8,302.05,93561
AAPL,201010190920,301.97,302.67,301.6,301.89,93983
AAPL,201010190925,301.88,303.42,300.77,303.38,203676
AAPL,201010190930,303.4,304.8,300.02,304.51,2934926
AAPL,201010190935,304.43,307.9,304.43,307.55,2154300
AAPL,201010190940,307.58,308,304.15,304.26,1643739
AAPL,201010190945,304.24,306.46,304.19,306.16,1145075
AAPL,201010190950,306.08,306.45,305.37,306.19,948544
AAPL,201010190955,306.2,308,305.99,307.5,1175233
AAPL,201010191000,307.53,309.75,306.62,309.69,1483933
AAPL,201010191005,309.75,311.07,308.33,311.06,1537297
AAPL,201010191010,311,312.21,310.7,310.92,1508279
AAPL,201010191015,310.86,313,310.77,311.66,1141632
AAPL,201010191020,311.64,312.33,311.33,311.89,738159
AAPL,201010191025,311.9,312.45,311.45,312.01,744540
AAPL,201010191030,312.11,313.77,312.02,312.99,894556
AAPL,201010191035,312.95,313.19,311.64,311.8,635818
AAPL,201010191040,311.8,312.36,311.26,311.45,462623
AAPL,201010191045,311.47,312.21,311.4,312.13,292088
AAPL,201010191050,312.14,312.91,311.8,312.1,427239
AAPL,201010191055,312.11,312.75,311.61,311.72,407048
AAPL,201010191100,311.73,311.92,310.41,311.12,668050
AAPL,201010191105,311.12,311.2,309.57,309.69,576938
AAPL,201010191110,309.59,310.17,309.55,309.92,486667
AAPL,201010191115,309.9,310.45,309.65,310.2,292554
AAPL,201010191120,310.22,310.28,309.41,309.77,328329
AAPL,201010191125,309.77,310.1,309.65,309.9,280581
AAPL,201010191130,309.88,310.25,309.85,310.11,248516
AAPL,201010191135,310.1,311.16,310.01,311.04,398041
AAPL,201010191140,311.03,311.55,310.93,311.31,301110
AAPL,201010191145,311.34,311.89,311.25,311.61,386983
AAPL,201010191150,311.6,311.64,311.02,311.34,257794
AAPL,201010191155,311.32,312.36,311.26,311.72,342147
AAPL,201010191200,311.78,312.25,311.75,312.18,211034
AAPL,201010191205,312.16,312.7,311.93,311.93,370736
AAPL,201010191210,311.92,312.33,311.6,312.15,227522
AAPL,201010191215,312.14,312.49,311.69,311.76,193229
AAPL,201010191220,311.76,311.81,311.21,311.21,255530
AAPL,201010191225,311.24,311.64,311.06,311.48,137918
AAPL,201010191230,311.49,311.63,311.24,311.33,127569
AAPL,201010191235,311.3,311.58,311.07,311.46,193755
AAPL,201010191240,311.48,312.22,311.38,312.08,198753
AAPL,201010191245,312.09,312.09,311.58,311.87,186442
AAPL,201010191250,311.87,311.93,311.39,311.81,147707
AAPL,201010191255,311.82,312.12,311.57,312.07,200330
AAPL,201010191300,312.09,312.1,311.65,311.73,133512
AAPL,201010191305,311.78,311.85,311.1,311.39,215293
AAPL,201010191310,311.41,311.49,310.72,311.01,269714
AAPL,201010191315,311.06,311.35,310.92,311.34,210243
AAPL,201010191320,311.33,311.62,310.91,310.97,194107
AAPL,201010191325,310.91,311,310.3,310.31,265249
AAPL,201010191330,310.3,310.6,310.2,310.34,231144
AAPL,201010191335,310.32,310.68,310.03,310.6,211119
AAPL,201010191340,310.55,310.7,310.38,310.53,179969
AAPL,201010191345,310.55,310.56,309.69,310.3,367346
AAPL,201010191350,310.26,310.3,309.7,309.71,261205
AAPL,201010191355,309.75,309.8,308.66,309.07,535739
AAPL,201010191400,309.07,309.12,306.68,306.76,898070
AAPL,201010191405,306.84,308.29,306.84,307.88,690640
AAPL,201010191410,307.8,308.51,307.4,308.3,405677
AAPL,201010191415,308.34,308.71,307.94,308.33,338607
AAPL,201010191420,308.28,308.7,308,308.14,310040
AAPL,201010191425,308.07,308.55,307.57,307.89,475025
AAPL,201010191430,307.91,309,307.57,308.99,358293
AAPL,201010191435,308.97,309.21,308.34,308.58,383821
AAPL,201010191440,308.58,308.78,308.18,308.75,157433
AAPL,201010191445,308.75,309.55,308.53,309.28,287544
AAPL,201010191450,309.28,309.73,309.06,309.33,335937
AAPL,201010191455,309.31,309.88,308.82,308.92,282408
AAPL,201010191500,308.97,309.23,308.34,308.71,247151
AAPL,201010191505,308.73,308.92,307.54,307.91,418763
AAPL,201010191510,307.91,308.56,307.38,307.85,363568
AAPL,201010191515,307.85,308.45,307.77,308.21,245787
AAPL,201010191520,308.17,308.75,307.82,308.25,239522
AAPL,201010191525,308.2,308.67,307.2,307.37,350415
AAPL,201010191530,307.37,307.52,306.32,307.06,652165
AAPL,201010191535,307,308.1,306.94,307.75,366235
AAPL,201010191540,307.76,307.89,307,307.49,336176
AAPL,201010191545,307.45,308.25,307.24,308.04,422404
AAPL,201010191550,308.09,308.59,307.73,308.57,436004
AAPL,201010191555,308.56,309.65,308.55,309.65,842418
AAPL,201010191600,309.5,309.69,309.44,309.48,217942
AAPL,201010191605,309.5,309.65,309.4,309.56,18699
AAPL,201010191610,309.56,309.59,309.4,309.49,6750
AAPL,201010191615,309.49,309.49,309.25,309.35,5157
AAPL,201010191620,309.34,309.34,309.15,309.19,6147
AAPL,201010191625,309.34,309.34,309.18,309.28,1450
AAPL,201010191630,309.2,309.29,309.15,309.15,7200
AAPL,201010191635,309.04,309.04,309,309,6446
AAPL,201010191640,309.01,309.01,308.88,308.94,2100
AAPL,201010191645,308.8,308.9,308.75,308.75,2502
AAPL,201010191650,308.78,308.78,308.6,308.6,3695
AAPL,201010191655,308.61,308.7,308.32,308.7,2704
AAPL,201010200900,308.77,309.06,308.77,309.06,9887
AAPL,201010200905,308.95,309.07,308.89,309,4000
AAPL,201010200910,308.95,309.36,308.9,309.18,9013
AAPL,201010200915,309.14,309.16,308.9,308.9,7984
